"","pid","condition","gender","age_cat","education","trial","WOA","Trust"
"1413","S142","high","male","35-49","highschool",3,0.79063079600211,5
"1414","S142","high","male","35-49","highschool",4,0.791349972346908,4
"1415","S142","high","male","35-49","highschool",5,0.559282894983979,5
"1416","S142","high","male","35-49","highschool",6,0.635030645424436,5
"1417","S142","high","male","35-49","highschool",7,0.553371693846398,4
"1418","S142","high","male","35-49","highschool",8,0.396249054017844,4
"1419","S142","high","male","35-49","highschool",9,0.43369772399887,4
"1420","S142","high","male","35-49","highschool",10,0.45752614114686,3
"1421","S143","high","male","18-34","none",1,0.655242541140197,3
"1422","S143","high","male","18-34","none",2,0.839619564674066,5
"1423","S143","high","male","18-34","none",3,0.49598185602864,5
"1424","S143","high","male","18-34","none",4,0.71853774356786,4
"1425","S143","high","male","18-34","none",5,0.464428929033863,4
"1426","S143","high","male","18-34","none",6,0.774895856652556,4
"1427","S143","high","male","18-34","none",7,0.342044969112635,4
"1428","S143","high","male","18-34","none",8,0.505158061002092,3
"1429","S143","high","male","18-34","none",9,0.87737208861244,4
"1430","S143","high","male","18-34","none",10,0.626820675161141,4
"1431","S144","high","male","50-65","college",1,0.706240541712553,3
"1432","S144","high","male","50-65","college",2,0.613157363796901,6
"1433","S144","high","male","50-65","college",3,0.589097632908071,4
"1434","S144","high","male","50-65","college",4,0.543806515522087,6
"1435","S144","high","male","50-65","college",5,0.238965980094984,4
"1436","S144","high","male","50-65","college",6,0.57313955071389,3
"1437","S144","high","male","50-65","college",7,0.575437237635033,4
"1438","S144","high","male","50-65","college",8,0.534033635242238,4
"1439","S144","high","male","50-65","college",9,0.496846418971205,5
"1440","S144","high","male","50-65","college",10,0.591459799171936,4
"1441","S145","high","male","50-65","highschool",1,0.742799762364183,4
"1442","S145","high","male","50-65","highschool",2,0.703865849374543,4
"1443","S145","high","male","50-65","highschool",3,0.492456084300536,4
"1444","S145","high","male","50-65","highschool",4,0.552965644359323,3
"1445","S145","high","male","50-65","highschool",5,0.298907175783199,3
"1446","S145","high","male","50-65","highschool",6,0.402633836188222,4
"1447","S145","high","male","50-65","highschool",7,0.408766777317119,4
"1448","S145","high","male","50-65","highschool",8,0.51848940532877,3
"1449","S145","high","male","50-65","highschool",9,0.873878827910728,6
"1450","S145","high","male","50-65","highschool",10,0.701128789272755,5
"1451","S146","high","male","50-65","highschool",1,0.456158429197767,6
"1452","S146","high","male","50-65","highschool",2,0.782031857458093,5
"1453","S146","high","male","50-65","highschool",3,0.851093325023072,2
"1454","S146","high","male","50-65","highschool",4,0.540355838342032,3
"1455","S146","high","male","50-65","highschool",5,-0.013970883324178,4
"1456","S146","high","male","50-65","highschool",6,0.458887293686786,4
"1457","S146","high","male","50-65","highschool",7,0.489916898868606,4
"1458","S146","high","male","50-65","highschool",8,0.704357747005074,5
"1459","S146","high","male","50-65","highschool",9,0.628466866372901,4
"1460","S146","high","male","50-65","highschool",10,0.709028065681154,4
"1461","S147","high","male","18-34","none",1,0.584559273594174,5
"1462","S147","high","male","18-34","none",2,0.644761089899471,6
"1463","S147","high","male","18-34","none",3,0.764745064446788,4
"1464","S147","high","male","18-34","none",4,0.41573266795298,5
"1465","S147","high","male","18-34","none",5,0.582812524034971,6
"1466","S147","high","male","18-34","none",6,0.534810518790709,5
"1467","S147","high","male","18-34","none",7,0.26923777891659,4
"1468","S147","high","male","18-34","none",8,0.309282967149802,4
"1469","S147","high","male","18-34","none",9,0.504575100111654,3
"1470","S147","high","male","18-34","none",10,0.730842686425454,3
"1471","S148","high","male","18-34","none",1,0.266746899906533,4
"1472","S148","high","male","18-34","none",2,0.529130524995445,5
"1473","S148","high","male","18-34","none",3,0.648327609286064,4
"1474","S148","high","male","18-34","none",4,0.820011687630724,4
"1475","S148","high","male","18-34","none",5,0.275010327367666,4
"1476","S148","high","male","18-34","none",6,0.314951746797739,6
"1477","S148","high","male","18-34","none",7,0.599983871577449,3
"1478","S148","high","male","18-34","none",8,0.476650942020329,4
"1479","S148","high","male","18-34","none",9,0.648616287921384,5
"1480","S148","high","male","18-34","none",10,0.314666905262097,5
"1481","S149","high","male","35-49","college",1,0.68541327319739,5
"1482","S149","high","male","35-49","college",2,0.501713633615475,3
"1483","S149","high","male","35-49","college",3,0.739526941987297,4
"1484","S149","high","male","35-49","college",4,0.61521350961556,4
"1485","S149","high","male","35-49","college",5,0.700209218242202,3
"1486","S149","high","male","35-49","college",6,0.475641539644912,3
"1487","S149","high","male","35-49","college",7,0.420499337223377,4
"1488","S149","high","male","35-49","college",8,0.323941872634587,3
"1489","S149","high","male","35-49","college",9,0.519394221053528,4
"1490","S149","high","male","35-49","college",10,0.504796766193428,4
"1491","S150","high","male","18-34","highschool",1,0.628859771386569,6
"1492","S150","high","male","18-34","highschool",2,0.734228216979876,4
"1493","S150","high","male","18-34","highschool",3,0.426237777220483,6
"1494","S150","high","male","18-34","highschool",4,0.572457380188055,5
"1495","S150","high","male","18-34","highschool",5,0.775871803752499,5
"1496","S150","high","male","18-34","highschool",6,0.739819751001516,4
"1497","S150","high","male","18-34","highschool",7,0.680469192836967,5
"1498","S150","high","male","18-34","highschool",8,0.681943374010099,4
"1499","S150","high","male","18-34","highschool",9,0.897081545182209,4
"1500","S150","high","male","18-34","highschool",10,0.440696426089407,3
