"","pid","condition","gender","age_cat","education","trial","WOA","Trust"
"1410","S141","high","male","50-65","none",10,0.186264021468216,6
"1411","S142","high","male","18-34","highschool",1,0.234006361914825,4
"1412","S142","high","male","18-34","highschool",2,0.267028220033045,4
"1413","S142","high","male","18-34","highschool",3,0.511462294680143,4
"1414","S142","high","male","18-34","highschool",4,0.303554699871693,4
"1415","S142","high","male","18-34","highschool",5,0.149893420837436,4
"1416","S142","high","male","18-34","highschool",6,0.291771505727894,4
"1417","S142","high","male","18-34","highschool",7,0.229113220722446,3
"1418","S142","high","male","18-34","highschool",8,0.605837365797179,4
"1419","S142","high","male","18-34","highschool",9,0.428136131551591,3
"1420","S142","high","male","18-34","highschool",10,0.234912942944323,5
"1421","S143","high","male","35-49","highschool",1,0.196646601837955,2
"1422","S143","high","male","35-49","highschool",2,0.456215757138642,3
"1423","S143","high","male","35-49","highschool",3,0.326296606596844,3
"1424","S143","high","male","35-49","highschool",4,0.269747070428674,3
"1425","S143","high","male","35-49","highschool",5,-0.0117171619240499,4
"1426","S143","high","male","35-49","highschool",6,0.259934232098721,4
"1427","S143","high","male","35-49","highschool",7,0.315692388168932,4
"1428","S143","high","male","35-49","highschool",8,0.511400465488988,4
"1429","S143","high","male","35-49","highschool",9,0.457975914491203,3
"1430","S143","high","male","35-49","highschool",10,0.0930395853179722,4
"1431","S144","high","male","18-34","highschool",1,0.186579704457513,5
"1432","S144","high","male","18-34","highschool",2,0.408604344157336,5
"1433","S144","high","male","18-34","highschool",3,0.52231757859696,5
"1434","S144","high","male","18-34","highschool",4,0.18054882835302,4
"1435","S144","high","male","18-34","highschool",5,0.246305248772719,5
"1436","S144","high","male","18-34","highschool",6,0.081318129882261,4
"1437","S144","high","male","18-34","highschool",7,0.243210601383516,4
"1438","S144","high","male","18-34","highschool",8,0.238330413846052,3
"1439","S144","high","male","18-34","highschool",9,0.371838495901645,4
"1440","S144","high","male","18-34","highschool",10,0.200205434616412,5
"1441","S145","high","male","50-65","highschool",1,0.257187947439929,4
"1442","S145","high","male","50-65","highschool",2,0.207953161234335,3
"1443","S145","high","male","50-65","highschool",3,0.115598697185434,5
"1444","S145","high","male","50-65","highschool",4,0.287826212105325,3
"1445","S145","high","male","50-65","highschool",5,0.126410940644385,5
"1446","S145","high","male","50-65","highschool",6,-0.163093433705695,6
"1447","S145","high","male","50-65","highschool",7,0.323892066618135,3
"1448","S145","high","male","50-65","highschool",8,0.590475586038218,4
"1449","S145","high","male","50-65","highschool",9,0.187453801027257,4
"1450","S145","high","male","50-65","highschool",10,0.198332176289366,3
"1451","S146","high","male","35-49","college",1,0.370787708027377,3
"1452","S146","high","male","35-49","college",2,0.239829693307782,4
"1453","S146","high","male","35-49","college",3,0.42667613099092,4
"1454","S146","high","male","35-49","college",4,-0.0864248380418222,4
"1455","S146","high","male","35-49","college",5,0.323111950195061,4
"1456","S146","high","male","35-49","college",6,0.658433082112471,4
"1457","S146","high","male","35-49","college",7,0.298348502907691,3
"1458","S146","high","male","35-49","college",8,0.492271383831532,5
"1459","S146","high","male","35-49","college",9,0.96635062588466,4
"1460","S146","high","male","35-49","college",10,0.35124194420157,5
"1461","S147","high","male","18-34","college",1,0.354528558181647,3
"1462","S147","high","male","18-34","college",2,0.159375960491895,5
"1463","S147","high","male","18-34","college",3,0.422502410756477,3
"1464","S147","high","male","18-34","college",4,0.790213368984002,3
"1465","S147","high","male","18-34","college",5,0.317607755585446,5
"1466","S147","high","male","18-34","college",6,0.268259849218636,3
"1467","S147","high","male","18-34","college",7,0.404894012303833,4
"1468","S147","high","male","18-34","college",8,0.450406118375272,5
"1469","S147","high","male","18-34","college",9,0.568307907993633,4
"1470","S147","high","male","18-34","college",10,0.44936817198646,6
"1471","S148","high","male","18-34","college",1,0.59651984379464,4
"1472","S148","high","male","18-34","college",2,0.558274890456424,3
"1473","S148","high","male","18-34","college",3,0.0965041378235257,4
"1474","S148","high","male","18-34","college",4,0.481374083616464,4
"1475","S148","high","male","18-34","college",5,0.201834636479732,3
"1476","S148","high","male","18-34","college",6,0.0536622435947254,3
"1477","S148","high","male","18-34","college",7,0.49646249520435,3
"1478","S148","high","male","18-34","college",8,0.404430972810693,4
"1479","S148","high","male","18-34","college",9,0.559477812810769,4
"1480","S148","high","male","18-34","college",10,0.361885368954619,4
"1481","S149","high","male","35-49","college",1,0.321476623838091,3
"1482","S149","high","male","35-49","college",2,0.158631822216095,4
"1483","S149","high","male","35-49","college",3,0.672141250316173,4
"1484","S149","high","male","35-49","college",4,0.422808450393926,4
"1485","S149","high","male","35-49","college",5,0.122969481071741,4
"1486","S149","high","male","35-49","college",6,-0.00271875591168103,4
"1487","S149","high","male","35-49","college",7,0.252514319410317,3
"1488","S149","high","male","35-49","college",8,0.331536674745883,4
"1489","S149","high","male","35-49","college",9,0.417187157475425,4
"1490","S149","high","male","35-49","college",10,0.408199276943155,4
"1491","S150","high","male","35-49","none",1,0.415245876387278,5
"1492","S150","high","male","35-49","none",2,0.427621743486922,4
"1493","S150","high","male","35-49","none",3,0.27083973195378,5
"1494","S150","high","male","35-49","none",4,0.345152526730762,5
"1495","S150","high","male","35-49","none",5,0.261257705368677,4
"1496","S150","high","male","35-49","none",6,0.193969210396323,3
"1497","S150","high","male","35-49","none",7,0.368273004269224,4
"1498","S150","high","male","35-49","none",8,0.395824812848375,4
"1499","S150","high","male","35-49","none",9,0.440688638494305,5
"1500","S150","high","male","35-49","none",10,-0.107895304105641,3
