pid,gender,age_cat,age,education,condition,trial,WOA,Trust
446,female,50-65,52,none,low,9,0.6076911440378523,3
446,female,50-65,52,none,low,10,0.8725929944425177,3
447,female,50-65,64,none,low,1,0.45772968632784466,4
447,female,50-65,64,none,low,2,0.5411051117647873,4
447,female,50-65,64,none,low,3,0.20694791922209016,5
447,female,50-65,64,none,low,4,0.752846458092617,2
447,female,50-65,64,none,low,5,0.2715177991605561,2
447,female,50-65,64,none,low,6,0.42984406418975646,3
447,female,50-65,64,none,low,7,0.5708921414501832,4
447,female,50-65,64,none,low,8,0.19150209982223282,3
447,female,50-65,64,none,low,9,0.5465831076626245,5
447,female,50-65,64,none,low,10,0.41345690192427487,4
448,female,50-65,59,none,low,1,0.26715216232654904,4
448,female,50-65,59,none,low,2,0.6221040233859495,3
448,female,50-65,59,none,low,3,0.587365702625892,4
448,female,50-65,59,none,low,4,0.33775891973562433,5
448,female,50-65,59,none,low,5,0.6587753892006446,5
448,female,50-65,59,none,low,6,0.7551467983764082,5
448,female,50-65,59,none,low,7,0.7549752917577826,6
448,female,50-65,59,none,low,8,0.15661657210590052,3
448,female,50-65,59,none,low,9,0.5569318281883294,4
448,female,50-65,59,none,low,10,0.4830688524417929,5
449,female,50-65,62,none,low,1,0.2952247412682629,4
449,female,50-65,62,none,low,2,0.17870572985948951,5
449,female,50-65,62,none,low,3,0.5890365027842076,5
449,female,50-65,62,none,low,4,0.14585237060496237,5
449,female,50-65,62,none,low,5,0.35327716026962747,5
449,female,50-65,62,none,low,6,0.22559234194666467,5
449,female,50-65,62,none,low,7,0.4318991702486503,5
449,female,50-65,62,none,low,8,0.40120756299809607,5
449,female,50-65,62,none,low,9,0.7267840953154316,6
449,female,50-65,62,none,low,10,0.46292338063317634,2
450,female,50-65,60,none,low,1,0.6079469196592318,4
450,female,50-65,60,none,low,2,0.2984585879874677,4
450,female,50-65,60,none,low,3,0.6670072012104968,3
450,female,50-65,60,none,low,4,0.7482356762174625,5
450,female,50-65,60,none,low,5,0.8519354762228586,5
450,female,50-65,60,none,low,6,1.0970683038054438,5
450,female,50-65,60,none,low,7,0.7680503730149215,4
450,female,50-65,60,none,low,8,1.123427861737245,5
450,female,50-65,60,none,low,9,0.9943466131431666,4
450,female,50-65,60,none,low,10,1.2263372085848434,4
451,male,18-34,21,college,low,1,0.8832006895452714,7
451,male,18-34,21,college,low,2,0.7407335146453814,4
451,male,18-34,21,college,low,3,0.549414052806286,5
451,male,18-34,21,college,low,4,0.7199430648914343,5
451,male,18-34,21,college,low,5,0.6694693058261909,3
451,male,18-34,21,college,low,6,0.4048219355515721,5
451,male,18-34,21,college,low,7,0.10904196118865173,5
451,male,18-34,21,college,low,8,0.30017403579506075,5
451,male,18-34,21,college,low,9,-0.00474146827999633,4
451,male,18-34,21,college,low,10,0.30141606640365654,5
452,male,18-34,34,college,low,1,0.7896904420364619,5
452,male,18-34,34,college,low,2,0.5217457000148695,5
452,male,18-34,34,college,low,3,0.6545759855941845,4
452,male,18-34,34,college,low,4,0.6682059667517469,4
452,male,18-34,34,college,low,5,0.47574935606926694,5
452,male,18-34,34,college,low,6,0.7621987538401761,5
452,male,18-34,34,college,low,7,0.7810452476136929,3
452,male,18-34,34,college,low,8,0.6462210649608864,5
452,male,18-34,34,college,low,9,0.6506438771364018,4
452,male,18-34,34,college,low,10,0.6686276732260423,6
453,male,18-34,31,college,low,1,0.23143611926817606,3
453,male,18-34,31,college,low,2,0.39906073057479247,3
453,male,18-34,31,college,low,3,0.3643303273866181,4
453,male,18-34,31,college,low,4,0.5053813353547235,4
453,male,18-34,31,college,low,5,0.18618757942990616,5
453,male,18-34,31,college,low,6,0.48725727883496583,5
453,male,18-34,31,college,low,7,0.4457961053851838,4
453,male,18-34,31,college,low,8,0.774284207298802,4
453,male,18-34,31,college,low,9,0.5474768572543407,6
453,male,18-34,31,college,low,10,0.9153064767907969,3
454,male,18-34,32,college,low,1,0.4770340821124759,5
454,male,18-34,32,college,low,2,0.5275898262234062,4
454,male,18-34,32,college,low,3,0.44556494425628046,2
454,male,18-34,32,college,low,4,0.41610441917674806,5
454,male,18-34,32,college,low,5,0.7568716089442098,5
454,male,18-34,32,college,low,6,0.3997731115252,5
454,male,18-34,32,college,low,7,0.5242653747267372,4
454,male,18-34,32,college,low,8,0.681707176552999,3
454,male,18-34,32,college,low,9,0.770711624139945,4
454,male,18-34,32,college,low,10,0.5009169145717447,4
455,male,18-34,27,college,low,1,1.1991394912636497,6
455,male,18-34,27,college,low,2,1.11134306205595,4
455,male,18-34,27,college,low,3,1.0501372433014997,6
455,male,18-34,27,college,low,4,0.5715764142944519,5
455,male,18-34,27,college,low,5,0.1954582250938856,5
455,male,18-34,27,college,low,6,0.481327682829926,6
455,male,18-34,27,college,low,7,0.44548060871524675,6
455,male,18-34,27,college,low,8,0.25422295367889625,4
455,male,18-34,27,college,low,9,0.5953373763436446,7
455,male,18-34,27,college,low,10,0.4477885400938562,3
456,male,18-34,21,college,low,1,0.30664529563602827,3
456,male,18-34,21,college,low,2,0.33779272751329287,5
456,male,18-34,21,college,low,3,0.5158163444734502,5
456,male,18-34,21,college,low,4,0.6376968549554141,4
456,male,18-34,21,college,low,5,0.7056804932995816,5
456,male,18-34,21,college,low,6,0.6807116768142984,5
456,male,18-34,21,college,low,7,0.44403170948714166,5
456,male,18-34,21,college,low,8,0.7002587804601981,5
456,male,18-34,21,college,low,9,0.71900155508714,3
456,male,18-34,21,college,low,10,-0.025286261732549997,2
457,male,18-34,24,college,low,1,0.45985302487044655,4
457,male,18-34,24,college,low,2,0.2679496308236949,4
457,male,18-34,24,college,low,3,0.3168290129588052,5
457,male,18-34,24,college,low,4,0.40366416182322384,4
457,male,18-34,24,college,low,5,0.10159058030620322,4
457,male,18-34,24,college,low,6,0.5957561438921438,5
457,male,18-34,24,college,low,7,-0.009042120952396815,4
457,male,18-34,24,college,low,8,0.4449682387850547,5
457,male,18-34,24,college,low,9,0.45230180758495353,4
457,male,18-34,24,college,low,10,0.25986822227517914,6
458,male,18-34,26,college,low,1,0.8055662269178047,3
458,male,18-34,26,college,low,2,0.8848931775802034,5
458,male,18-34,26,college,low,3,0.3309345085714655,4
458,male,18-34,26,college,low,4,0.6311254863991714,5
458,male,18-34,26,college,low,5,0.43840530613188755,4
458,male,18-34,26,college,low,6,0.10595202711063506,4
458,male,18-34,26,college,low,7,-0.09930151156965294,2
458,male,18-34,26,college,low,8,0.3008977705302131,3
458,male,18-34,26,college,low,9,0.1856176760321403,4
458,male,18-34,26,college,low,10,0.22602284325751565,5
459,male,18-34,19,college,low,1,0.7397111122325765,4
459,male,18-34,19,college,low,2,0.5516081427661221,5
459,male,18-34,19,college,low,3,0.6029880478068766,5
459,male,18-34,19,college,low,4,0.6378897796497508,3
459,male,18-34,19,college,low,5,0.5492365372141483,6
459,male,18-34,19,college,low,6,0.6368786823366875,7
459,male,18-34,19,college,low,7,0.54065191739086,5
459,male,18-34,19,college,low,8,0.5927013982031066,4
459,male,18-34,19,college,low,9,0.4661460654672877,5
459,male,18-34,19,college,low,10,0.7281125689200715,4
460,male,18-34,32,college,low,1,0.23183646826652674,7
460,male,18-34,32,college,low,2,0.353202796658197,4
460,male,18-34,32,college,low,3,0.3693017447383151,7
460,male,18-34,32,college,low,4,0.07793317438955727,4
460,male,18-34,32,college,low,5,0.607819063637923,6
460,male,18-34,32,college,low,6,0.21995823510669846,5
460,male,18-34,32,college,low,7,0.5547574604502368,5
460,male,18-34,32,college,low,8,0.4374971144726426,4
460,male,18-34,32,college,low,9,0.2175608702954173,3
460,male,18-34,32,college,low,10,0.3845908894695589,5
461,male,18-34,18,highschool,low,1,0.24099056885536765,5
461,male,18-34,18,highschool,low,2,0.5078001190519714,5
461,male,18-34,18,highschool,low,3,0.5273071169150256,4
461,male,18-34,18,highschool,low,4,0.5234788713990322,7
461,male,18-34,18,highschool,low,5,0.5506611952797201,5
461,male,18-34,18,highschool,low,6,0.5646256906029058,5
461,male,18-34,18,highschool,low,7,0.24185194423908468,4
461,male,18-34,18,highschool,low,8,0.7130974412090746,5
461,male,18-34,18,highschool,low,9,0.7424730444410822,5
461,male,18-34,18,highschool,low,10,0.9583520208292498,2
462,male,18-34,34,highschool,low,1,0.46329217950676715,5
462,male,18-34,34,highschool,low,2,0.6192239850285812,7
462,male,18-34,34,highschool,low,3,0.7904013380773967,5
462,male,18-34,34,highschool,low,4,0.5020593313812006,3
462,male,18-34,34,highschool,low,5,0.5687943264501181,4
462,male,18-34,34,highschool,low,6,0.3168438550911804,6
462,male,18-34,34,highschool,low,7,0.7416456563118026,3
462,male,18-34,34,highschool,low,8,0.26987987076393083,5
462,male,18-34,34,highschool,low,9,0.5183630719999268,4
462,male,18-34,34,highschool,low,10,0.15545079142085239,5
463,male,18-34,22,highschool,low,1,0.8110463568151066,4
463,male,18-34,22,highschool,low,2,0.25348567224835816,5
463,male,18-34,22,highschool,low,3,0.3602677438237083,3
463,male,18-34,22,highschool,low,4,0.34548420625757303,4
463,male,18-34,22,highschool,low,5,0.7264160943941849,2
463,male,18-34,22,highschool,low,6,0.6004418443474593,5
463,male,18-34,22,highschool,low,7,0.15211780013694137,3
463,male,18-34,22,highschool,low,8,0.5214947243877291,4
463,male,18-34,22,highschool,low,9,0.3230467207427087,3
463,male,18-34,22,highschool,low,10,0.5576957174325834,4
464,male,18-34,32,highschool,low,1,0.3294176088476833,4
464,male,18-34,32,highschool,low,2,0.562851045231629,4
464,male,18-34,32,highschool,low,3,0.47928771921442836,5
464,male,18-34,32,highschool,low,4,0.5810880273837644,3
464,male,18-34,32,highschool,low,5,0.5935738446478549,5
464,male,18-34,32,highschool,low,6,0.42724868686210915,6
464,male,18-34,32,highschool,low,7,0.5804725293974452,6
464,male,18-34,32,highschool,low,8,0.4247297738923889,5
464,male,18-34,32,highschool,low,9,0.2753303001253435,4
464,male,18-34,32,highschool,low,10,0.2875320116824482,2
465,male,18-34,19,highschool,low,1,0.7358760186972344,4
465,male,18-34,19,highschool,low,2,0.9114250487615363,4
465,male,18-34,19,highschool,low,3,0.5241660361119675,4
465,male,18-34,19,highschool,low,4,0.2992854931131979,4
465,male,18-34,19,highschool,low,5,0.06835888980246196,3
465,male,18-34,19,highschool,low,6,0.377346659899889,4
465,male,18-34,19,highschool,low,7,0.5829804898430407,4
465,male,18-34,19,highschool,low,8,0.6976613883916641,4
465,male,18-34,19,highschool,low,9,0.7730046019359706,3
465,male,18-34,19,highschool,low,10,0.5814101518047219,5
466,male,18-34,32,highschool,low,1,1.2060137382923652,4
466,male,18-34,32,highschool,low,2,0.8924732833192045,6
466,male,18-34,32,highschool,low,3,0.8480029880928456,4
466,male,18-34,32,highschool,low,4,0.7186644614336206,5
466,male,18-34,32,highschool,low,5,0.808204881773438,3
466,male,18-34,32,highschool,low,6,0.61025525112756,6
466,male,18-34,32,highschool,low,7,0.8762309770544445,5
466,male,18-34,32,highschool,low,8,0.8273010187698415,6
466,male,18-34,32,highschool,low,9,0.6205265976927439,6
466,male,18-34,32,highschool,low,10,0.7114905233821666,7
467,male,18-34,32,highschool,low,1,0.5146389967388101,5
467,male,18-34,32,highschool,low,2,0.6109787589679342,5
467,male,18-34,32,highschool,low,3,0.6657680317183424,4
467,male,18-34,32,highschool,low,4,0.22920443577264588,6
467,male,18-34,32,highschool,low,5,0.05713949898057746,5
467,male,18-34,32,highschool,low,6,0.40756069489144614,1
467,male,18-34,32,highschool,low,7,0.5388599468985602,4
467,male,18-34,32,highschool,low,8,0.3143596416157899,5
467,male,18-34,32,highschool,low,9,0.18170928085975557,3
467,male,18-34,32,highschool,low,10,0.13836847847338637,5
468,male,18-34,24,highschool,low,1,0.5112388660395296,3
468,male,18-34,24,highschool,low,2,0.4868494855584067,4
468,male,18-34,24,highschool,low,3,0.5182046604466573,3
468,male,18-34,24,highschool,low,4,0.7227522591615612,4
468,male,18-34,24,highschool,low,5,0.18191007898546313,4
468,male,18-34,24,highschool,low,6,0.7278744859061912,3
468,male,18-34,24,highschool,low,7,0.7546403660590455,3
468,male,18-34,24,highschool,low,8,0.5525588371174948,5
468,male,18-34,24,highschool,low,9,0.6208577278281425,5
468,male,18-34,24,highschool,low,10,0.5813463720279891,4
469,male,18-34,18,highschool,low,1,0.4869038350120487,5
469,male,18-34,18,highschool,low,2,0.6538798770338455,5
469,male,18-34,18,highschool,low,3,0.704737280975225,5
469,male,18-34,18,highschool,low,4,0.07444625450505721,5
469,male,18-34,18,highschool,low,5,0.6588800754365205,5
469,male,18-34,18,highschool,low,6,0.5145108731709126,5
469,male,18-34,18,highschool,low,7,0.4237730571388266,3
469,male,18-34,18,highschool,low,8,0.5279102950986201,4
469,male,18-34,18,highschool,low,9,0.6650537920850121,4
469,male,18-34,18,highschool,low,10,0.71583075350048,6
470,male,18-34,26,highschool,low,1,0.539804158002746,7
470,male,18-34,26,highschool,low,2,0.6167809180936809,5
470,male,18-34,26,highschool,low,3,0.30976124086440254,5
470,male,18-34,26,highschool,low,4,0.570143794298974,4
470,male,18-34,26,highschool,low,5,0.14775605989555257,5
470,male,18-34,26,highschool,low,6,0.3972841108470617,5
470,male,18-34,26,highschool,low,7,0.40626642776633853,5
470,male,18-34,26,highschool,low,8,0.5365232411463223,3
470,male,18-34,26,highschool,low,9,0.3140692004450258,4
470,male,18-34,26,highschool,low,10,0.48858932580679343,6
471,male,18-34,18,none,low,1,0.8136882344664103,4
471,male,18-34,18,none,low,2,1.1429201058390412,7
471,male,18-34,18,none,low,3,0.5127700743815229,6
471,male,18-34,18,none,low,4,0.40858920425921497,5
471,male,18-34,18,none,low,5,0.2926610935460945,6
471,male,18-34,18,none,low,6,0.06382678798129288,5
471,male,18-34,18,none,low,7,0.12213148349746325,5
471,male,18-34,18,none,low,8,0.25806137401181084,5
471,male,18-34,18,none,low,9,0.3834597238139751,5
471,male,18-34,18,none,low,10,0.22462621713891878,5
472,male,18-34,25,none,low,1,0.12347145922547842,4
472,male,18-34,25,none,low,2,0.011117352454618867,2
472,male,18-34,25,none,low,3,0.5267373710301875,3
472,male,18-34,25,none,low,4,0.34226431935922214,6
472,male,18-34,25,none,low,5,0.3194212157252001,5
472,male,18-34,25,none,low,6,0.07696359207349152,5
472,male,18-34,25,none,low,7,0.4412508179791782,5
472,male,18-34,25,none,low,8,0.3728070622227479,3
472,male,18-34,25,none,low,9,0.13957918565472976,4
472,male,18-34,25,none,low,10,0.3434263871822585,4
473,male,18-34,21,none,low,1,0.5427160488121368,3
473,male,18-34,21,none,low,2,0.7241513536209043,4
473,male,18-34,21,none,low,3,0.6338472385556173,6
473,male,18-34,21,none,low,4,0.3346130218746498,5
473,male,18-34,21,none,low,5,0.54079615201311,4
473,male,18-34,21,none,low,6,0.6571252045109417,6
473,male,18-34,21,none,low,7,0.272418981188539,4
473,male,18-34,21,none,low,8,0.3931588519268071,3
473,male,18-34,21,none,low,9,0.6706219206480734,6
473,male,18-34,21,none,low,10,0.422303196744749,5
474,male,18-34,23,none,low,1,0.49974582658962696,4
474,male,18-34,23,none,low,2,0.5110137712104926,5
474,male,18-34,23,none,low,3,0.6472318789559646,4
474,male,18-34,23,none,low,4,0.7321476832725657,4
474,male,18-34,23,none,low,5,0.6027268070838593,3
474,male,18-34,23,none,low,6,0.7179160622626247,5
474,male,18-34,23,none,low,7,0.3135896165157949,5
474,male,18-34,23,none,low,8,0.632957439424636,5
474,male,18-34,23,none,low,9,0.5694311569140549,5
474,male,18-34,23,none,low,10,0.6383927563585033,5
475,male,18-34,18,none,low,1,0.4264670962091009,3
475,male,18-34,18,none,low,2,0.29392202727663647,4
475,male,18-34,18,none,low,3,0.30848482170975045,5
475,male,18-34,18,none,low,4,0.3709988659890007,4
475,male,18-34,18,none,low,5,0.3972909526879464,5
475,male,18-34,18,none,low,6,0.4250751882582262,5
475,male,18-34,18,none,low,7,0.13610526549594337,4
475,male,18-34,18,none,low,8,0.4479869640678484,4
475,male,18-34,18,none,low,9,0.0345695619250857,4
475,male,18-34,18,none,low,10,0.325411712445185,5
476,male,18-34,33,none,low,1,0.35320673568421035,6
476,male,18-34,33,none,low,2,0.4154943416390081,4
476,male,18-34,33,none,low,3,0.1756117226706574,3
476,male,18-34,33,none,low,4,0.25981713584424276,4
476,male,18-34,33,none,low,5,0.5202394566592254,5
476,male,18-34,33,none,low,6,0.6287906217774668,5
476,male,18-34,33,none,low,7,0.46396260802245826,4
476,male,18-34,33,none,low,8,0.4696536708284319,6
476,male,18-34,33,none,low,9,0.6943049801467772,5
476,male,18-34,33,none,low,10,0.7367368924063583,4
477,male,18-34,29,none,low,1,0.7029011534404991,5
477,male,18-34,29,none,low,2,0.5177806945201393,2
477,male,18-34,29,none,low,3,0.5124498335856242,5
477,male,18-34,29,none,low,4,0.3065784586384275,5
477,male,18-34,29,none,low,5,0.43323256800096965,4
477,male,18-34,29,none,low,6,0.6210942967104084,2
477,male,18-34,29,none,low,7,0.6738455585730788,5
477,male,18-34,29,none,low,8,0.464987096010445,4
477,male,18-34,29,none,low,9,0.3538012006168177,3
477,male,18-34,29,none,low,10,0.22534582937901187,3
478,male,18-34,27,none,low,1,0.41320583422097956,5
478,male,18-34,27,none,low,2,0.5572350259356665,5
478,male,18-34,27,none,low,3,0.41418946896814124,6
478,male,18-34,27,none,low,4,0.52532493997172,4
478,male,18-34,27,none,low,5,0.33087266030095064,6
478,male,18-34,27,none,low,6,0.47603886776001475,4
478,male,18-34,27,none,low,7,0.3413958285933101,5
478,male,18-34,27,none,low,8,0.41554393077966373,4
478,male,18-34,27,none,low,9,0.4364399916156936,4
478,male,18-34,27,none,low,10,0.6139725253946005,3
479,male,18-34,33,none,low,1,0.9426813535025832,5
479,male,18-34,33,none,low,2,0.6797717495067592,3
479,male,18-34,33,none,low,3,0.483840787205052,5
479,male,18-34,33,none,low,4,0.7081090706445612,5
479,male,18-34,33,none,low,5,0.2834340841181141,6
479,male,18-34,33,none,low,6,0.46250991149707016,3
479,male,18-34,33,none,low,7,0.6131622884327728,4
479,male,18-34,33,none,low,8,0.6557163965045562,6
479,male,18-34,33,none,low,9,0.5681767297251389,3
479,male,18-34,33,none,low,10,0.7629483821437514,3
480,male,18-34,28,none,low,1,0.40213504661653177,5
480,male,18-34,28,none,low,2,0.5861076193130528,6
480,male,18-34,28,none,low,3,0.37721256183787066,3
480,male,18-34,28,none,low,4,0.44721765799307744,6
480,male,18-34,28,none,low,5,0.6609416141072085,5
480,male,18-34,28,none,low,6,0.5037253856203162,4
480,male,18-34,28,none,low,7,0.5291086196752652,6
480,male,18-34,28,none,low,8,0.4273337315881933,3
480,male,18-34,28,none,low,9,0.3074839061909939,4
480,male,18-34,28,none,low,10,0.7687819766863512,5
481,male,35-49,47,college,low,1,0.23024417182822537,3
481,male,35-49,47,college,low,2,0.4079879688784095,5
481,male,35-49,47,college,low,3,0.5889802598256788,5
481,male,35-49,47,college,low,4,0.8251515396838816,3
481,male,35-49,47,college,low,5,0.4801210130335774,3
481,male,35-49,47,college,low,6,0.41281493998266294,2
481,male,35-49,47,college,low,7,0.7648782656438586,3
481,male,35-49,47,college,low,8,0.7877620710184248,3
481,male,35-49,47,college,low,9,0.37400730821634043,5
481,male,35-49,47,college,low,10,0.20599548566484116,6
482,male,35-49,46,college,low,1,0.3294939237654061,4
482,male,35-49,46,college,low,2,0.6154591013163531,4
482,male,35-49,46,college,low,3,0.6780337999040704,6
482,male,35-49,46,college,low,4,0.5805786727542827,5
482,male,35-49,46,college,low,5,0.23844996904517085,5
482,male,35-49,46,college,low,6,0.46484825097385163,4
482,male,35-49,46,college,low,7,0.4496475987370933,4
482,male,35-49,46,college,low,8,0.7715586757091635,6
482,male,35-49,46,college,low,9,0.5166493808984551,6
482,male,35-49,46,college,low,10,0.3033610409804387,5
483,male,35-49,37,college,low,1,0.2620113416255736,3
483,male,35-49,37,college,low,2,-0.01584697066646068,4
483,male,35-49,37,college,low,3,0.413724474188807,5
483,male,35-49,37,college,low,4,0.5847531279577549,4
483,male,35-49,37,college,low,5,0.44079033113280647,5
483,male,35-49,37,college,low,6,0.30082716050361624,4
483,male,35-49,37,college,low,7,0.36922977167459076,4
483,male,35-49,37,college,low,8,0.05178626116388968,4
483,male,35-49,37,college,low,9,0.22834425747845846,4
483,male,35-49,37,college,low,10,0.3257356983043266,7
484,male,35-49,48,college,low,1,0.34431908278887713,5
484,male,35-49,48,college,low,2,0.3745718447029071,4
484,male,35-49,48,college,low,3,0.5649866474126497,4
484,male,35-49,48,college,low,4,0.264963531632285,3
484,male,35-49,48,college,low,5,0.579460660565216,6
484,male,35-49,48,college,low,6,0.39975034334412196,4
484,male,35-49,48,college,low,7,0.2817961492208723,3
484,male,35-49,48,college,low,8,0.6374119165243676,4
484,male,35-49,48,college,low,9,0.6101277192009468,3
484,male,35-49,48,college,low,10,0.4706409540176552,5
485,male,35-49,41,college,low,1,0.53101276852259,7
485,male,35-49,41,college,low,2,0.6783765793639212,3
485,male,35-49,41,college,low,3,0.7171851077984496,7
485,male,35-49,41,college,low,4,0.7152139215592617,7
485,male,35-49,41,college,low,5,0.3204350411274845,5
485,male,35-49,41,college,low,6,0.5963478605565183,6
485,male,35-49,41,college,low,7,0.6032792367089783,4
485,male,35-49,41,college,low,8,0.5712219337349566,4
485,male,35-49,41,college,low,9,0.6621531550312196,3
485,male,35-49,41,college,low,10,0.796003163386273,6
486,male,35-49,45,college,low,1,0.3803023036147754,4
486,male,35-49,45,college,low,2,0.47949122379370196,5
486,male,35-49,45,college,low,3,0.6517707588234909,4
486,male,35-49,45,college,low,4,0.4214643668322475,3
486,male,35-49,45,college,low,5,0.47937153474340066,5
486,male,35-49,45,college,low,6,0.7573714721807098,5
486,male,35-49,45,college,low,7,0.382011652682145,4
486,male,35-49,45,college,low,8,0.3517621468913261,4
486,male,35-49,45,college,low,9,0.5464512482175925,5
486,male,35-49,45,college,low,10,0.4172851104491292,5
487,male,35-49,43,college,low,1,0.4696807016250578,4
487,male,35-49,43,college,low,2,0.4647846790283609,4
487,male,35-49,43,college,low,3,0.3561521365864986,6
487,male,35-49,43,college,low,4,0.8912317095179152,4
487,male,35-49,43,college,low,5,0.46183678647328413,6
487,male,35-49,43,college,low,6,0.1947820473700884,3
487,male,35-49,43,college,low,7,0.12528016997894376,7
487,male,35-49,43,college,low,8,0.35614060429217237,4
487,male,35-49,43,college,low,9,0.4388523454236894,4
487,male,35-49,43,college,low,10,0.3505250832929191,5
488,male,35-49,36,college,low,1,0.33171328564986435,4
488,male,35-49,36,college,low,2,0.6036306313936689,5
488,male,35-49,36,college,low,3,0.5482050880739701,6
488,male,35-49,36,college,low,4,0.5504685812148739,5
488,male,35-49,36,college,low,5,0.5434534910042774,6
488,male,35-49,36,college,low,6,0.6067140710148835,4
488,male,35-49,36,college,low,7,0.6877691034197866,6
488,male,35-49,36,college,low,8,0.5826868569290132,5
488,male,35-49,36,college,low,9,0.5851305484659839,4
488,male,35-49,36,college,low,10,0.4037205264789808,5
489,male,35-49,44,college,low,1,0.3921522063924027,4
489,male,35-49,44,college,low,2,0.39034108357667,5
489,male,35-49,44,college,low,3,0.4665450111173507,5
489,male,35-49,44,college,low,4,0.5466929869922629,6
489,male,35-49,44,college,low,5,0.5682349135823633,5
489,male,35-49,44,college,low,6,0.6194669793814367,4
489,male,35-49,44,college,low,7,0.4773782356753374,4
489,male,35-49,44,college,low,8,0.582919305531691,5
489,male,35-49,44,college,low,9,0.6263475160014464,4
489,male,35-49,44,college,low,10,0.4193837484718128,5
490,male,35-49,42,college,low,1,0.41462759652340464,4
490,male,35-49,42,college,low,2,0.43317123337834973,4
490,male,35-49,42,college,low,3,0.8164556510808781,5
490,male,35-49,42,college,low,4,0.7261567317666495,4
490,male,35-49,42,college,low,5,0.6729782402773039,4
490,male,35-49,42,college,low,6,0.6083586079822239,6
490,male,35-49,42,college,low,7,0.35148677933353834,4
490,male,35-49,42,college,low,8,0.622744686865059,3
490,male,35-49,42,college,low,9,0.7407970418976803,4
490,male,35-49,42,college,low,10,0.8260966647827072,5
491,male,35-49,35,highschool,low,1,0.6336311271397141,7
491,male,35-49,35,highschool,low,2,0.7879650212888003,5
491,male,35-49,35,highschool,low,3,0.5944663947499982,5
491,male,35-49,35,highschool,low,4,0.8667034640464917,2
491,male,35-49,35,highschool,low,5,0.5489472308131254,4
491,male,35-49,35,highschool,low,6,0.5678544580863529,4
491,male,35-49,35,highschool,low,7,0.7179031247720605,4
491,male,35-49,35,highschool,low,8,0.4934447360587772,6
491,male,35-49,35,highschool,low,9,0.3890346496536078,5
491,male,35-49,35,highschool,low,10,0.27497956694148096,5
492,male,35-49,39,highschool,low,1,0.664497297827725,4
492,male,35-49,39,highschool,low,2,0.6013400612124397,4
492,male,35-49,39,highschool,low,3,0.5219311529062833,5
492,male,35-49,39,highschool,low,4,0.5776313244202883,6
492,male,35-49,39,highschool,low,5,0.37697721100336024,6
492,male,35-49,39,highschool,low,6,0.5137271367114181,5
492,male,35-49,39,highschool,low,7,0.5125256848847911,5
492,male,35-49,39,highschool,low,8,0.511075852073688,5
492,male,35-49,39,highschool,low,9,0.5429578079371591,5
492,male,35-49,39,highschool,low,10,0.6855765011724886,5
493,male,35-49,48,highschool,low,1,0.19044231626116442,6
493,male,35-49,48,highschool,low,2,0.7545405132734684,7
493,male,35-49,48,highschool,low,3,0.09090754296929981,4
493,male,35-49,48,highschool,low,4,0.10539994741651093,3
493,male,35-49,48,highschool,low,5,0.35379166794174494,5
493,male,35-49,48,highschool,low,6,0.4135068466792308,5
493,male,35-49,48,highschool,low,7,0.5002689858449705,4
493,male,35-49,48,highschool,low,8,0.6941368945978461,4
493,male,35-49,48,highschool,low,9,0.657371038320507,5
493,male,35-49,48,highschool,low,10,0.4524048104960432,6
494,male,35-49,48,highschool,low,1,0.4192070742226107,6
494,male,35-49,48,highschool,low,2,0.35192358187797196,4
494,male,35-49,48,highschool,low,3,0.6790847443252277,4
494,male,35-49,48,highschool,low,4,0.4089748090472786,4
494,male,35-49,48,highschool,low,5,0.4224492113663731,4
494,male,35-49,48,highschool,low,6,0.4059191844634015,3
494,male,35-49,48,highschool,low,7,0.37395492427744104,4
494,male,35-49,48,highschool,low,8,0.38677023838871505,3
494,male,35-49,48,highschool,low,9,0.774277219487332,5
494,male,35-49,48,highschool,low,10,0.07599059787070689,5
495,male,35-49,35,highschool,low,1,0.5959100382942784,4
495,male,35-49,35,highschool,low,2,0.5706453230566656,5
495,male,35-49,35,highschool,low,3,0.7405146591518014,6
495,male,35-49,35,highschool,low,4,0.8651422023657848,6
495,male,35-49,35,highschool,low,5,0.6371595805264167,4
495,male,35-49,35,highschool,low,6,0.4301417998157072,4
495,male,35-49,35,highschool,low,7,0.5279979924269503,5
495,male,35-49,35,highschool,low,8,0.5609127077591869,3
495,male,35-49,35,highschool,low,9,0.4031390699953778,4
495,male,35-49,35,highschool,low,10,0.3808697848139405,3
496,male,35-49,46,highschool,low,1,0.1830331476596846,4
496,male,35-49,46,highschool,low,2,0.6266743261676486,4
496,male,35-49,46,highschool,low,3,0.3904176402942582,5
496,male,35-49,46,highschool,low,4,0.582650689933002,6
496,male,35-49,46,highschool,low,5,0.5860570210017829,5
496,male,35-49,46,highschool,low,6,0.8901352582752229,5
496,male,35-49,46,highschool,low,7,0.7205021038016581,4
496,male,35-49,46,highschool,low,8,0.846120923751949,5
496,male,35-49,46,highschool,low,9,0.9844625680857342,5
496,male,35-49,46,highschool,low,10,1.0779758607208683,4
497,male,35-49,35,highschool,low,1,1.0589538098926226,7
497,male,35-49,35,highschool,low,2,0.6673482972267857,5
497,male,35-49,35,highschool,low,3,0.7846930850927798,5
497,male,35-49,35,highschool,low,4,0.5477063416864218,4
